wallet,token,wallet_age_days,avg_tx,recent_tx,tx_frequency,tx_per_min,tx_per_hour,tx_per_day,avg_time_between_tx_sec,is_high_freq,is_low_value,is_new_wallet,risk_score_rule,dust_tx_ratio,similarity_hits,new_sender_ratio,is_poisoned_pattern,label
0xe831a1b965f1cf7eb022b290af4c02c08f616add,usdt,165,1.7801628521820256,1.972678026414542,0.0909090909090909,6.289271257946494e-05,0.0037735627547678,0.0905655061144295,954005.6,False,False,False,0.0,0,0,0,0,0
0x0bee444703f8899d35e67e2b6f8558bbcfd44308,usdt,203,1.7714774304288587,1.6441663008763956,0.1231527093596059,8.550914195338451e-05,0.005130548517203,0.1231331644128737,701679.36,False,False,False,0.0,0,0,0,0,0
0xadca5700a2c21f8ab805d97f33f050833fa3b422,usdt,621,2.3684067967646523,1.4798871046844733,0.0499194847020934,3.4657247646605185e-05,0.0020794348587963,0.0499064366111114,1731239.6129032257,False,False,False,0.0,0,0,0,0,0
0x178680f0891101d93c6c3777868c87e4c0be9a7e,usdt,616,1.7569581893700794,1.5301880291048109,0.2451298701298701,0.0001701377777978,0.0102082666678685,0.2449984000288445,352655.3642384106,False,False,False,0.0,0,0,0,0,0
0x8ed2b62f6bc83bfbc3380e5fa1271e95f38837e3,usdt,826,2.07173483202055,2.084087738819178,0.0084745762711864,5.879676947029822e-06,0.0003527806168217,0.0084667348037229,10204642.285714284,False,False,False,0.0,0,0,0,0,0
0x70cd1ebb0c9297332a2dc5ab898a1d4327ecbdb7,usdt,810,2.353569878033129,2.234947492420823,0.0481481481481481,3.341140751122709e-05,0.0020046844506736,0.048112426816167,1795793.8461538462,False,False,False,0.0,0,0,0,0,0
0xd6c4487ab2a6f1cbc0189f723c4638acf3f61789,usdt,364,2.1178869405091376,0.0,0.2857142857142857,0.0001979093917521,0.0118745635051275,0.2849895241230615,303169.03846153844,False,False,False,0.0,0,0,0,0,0
0xa4b5a086fb0086ecaaa55dc60b5212fd0ef9d514,usdt,449,2.103997694976427,1.983803074709889,0.0200445434298441,1.3891461024380516e-05,0.0008334876614628,0.0200037038751079,4319200.111111111,False,False,False,0.0,0,0,0,0,0
0x00b8df76c223eb4b05123389330b4afd157152b8,usdt,381,2.775232699318846,2.7837720687345673,0.0971128608923884,6.738976491535844e-05,0.0040433858949215,0.0970412614781161,890342.9189189189,False,False,False,0.0,0,0,0,0,0
0x5d3260514f59bb459f639c8dabd93649bfa8d995,usdt,1763,2.185777939204444,1.7324689444643167,0.0901871809415768,6.261351283485456e-05,0.0037568107700912,0.0901634584821905,958259.6037735848,False,False,False,0.0,0,0,0,0,0
0x412b2a06375d770dea4e01ce6d9d6b50b8700510,usdt,156,2.293944527489424,1.4946164178929635,0.032051282051282,2.2118158742910022e-05,0.0013270895245746,0.0318501485897904,2712703.2,False,False,False,0.0,0,0,0,0,0
0xc1fbb0f4289702d1fd895f55b606e6b986fd2090,usdt,130,2.1610844526876445,2.3010783870433658,0.1384615384615384,9.549527563650252e-05,0.0057297165381901,0.1375131969165636,628303.3333333334,False,False,False,0.0,0,0,0,0,0
0xfff94f585f6d0640c2284ba82159909c694ae2d7,usdt,156,2.5167910289129964,2.634473374127403,0.2756410256410256,0.0001903109592557,0.011418657555345,0.274047781328282,315273.488372093,False,False,False,0.0,0,0,0,0,0
0x722cda979393ee84f1aa6bfd29a3279fa9509059,usdt,539,2.113111949323215,2.0907689759017796,0.0575139146567718,3.990142545911739e-05,0.002394085527547,0.057458052661129,1503705.677419355,False,False,False,0.0,0,0,0,0,0
0x182a532bef261b4aa287dcd3e2dd19ba3d57372a,usdt,695,2.324973754790629,1.9886697583172996,0.279136690647482,0.0001937445671626,0.0116246740297591,0.2789921767142199,309686.1030927835,False,False,False,0.0,0,0,0,0,0
0x73b96d53a0d601295b65189c8a2808ce3a9c03f9,usdt,1361,2.090718094235994,2.1005870685673442,0.0822924320352681,5.710713070821994e-05,0.0034264278424931,0.0822342682198367,1050656.8839285714,False,False,False,0.0,0,0,0,0,0
0xa52899a1a8195c3eef30e0b08658705250e154ae,usdt,1650,2.433735827197299,2.3234107621942104,0.0248484848484848,1.725440633875827e-05,0.0010352643803254,0.0248463451278119,3477372.6097560977,False,False,False,0.0,0,0,0,0,0
0xd752c66ae0025ed92847ca7e67093246c2a4ce07,usdt,533,2.2894049471884936,2.2531209847743163,0.0375234521575985,2.602429680398213e-05,0.0015614578082389,0.0374749873977342,2305537.8,False,False,False,0.0,0,0,0,0,0
0xf0caa5ad365172364fd15e9b4fa7c7846dbadd3c,usdt,214,1.8556119065905623,1.9012050291045035,1.3598130841121496,0.0009431369447807,0.0565882166868474,1.358117200484338,63617.48453608248,False,False,False,0.0,0,0,0,0,0
0xe9a15602fcd147b5ead6f25dc0d93ec7ee7f6806,usdt,1621,2.3262850382670153,0.0009990011652101975,0.1548426896977174,0.0001075081815082,0.0064504908904948,0.154811781371876,558097.0597609562,False,False,False,0.0,0,0,0,0,0
0xc7fd4177a0b30f0d1001da363646a661cd104802,usdt,1101,2.426481848618947,2.0566013470329754,0.069936421435059,4.854873181412582e-05,0.0029129239088475,0.0699101738123411,1235871.6233766233,False,False,False,0.0,0,0,0,0,0
0xd97107064b8c7520aae6c6e6ca75bb2aa73b670d,usdt,138,2.618826036453091,2.3536458258752044,4.072463768115942,0.0028161815184329,0.1689708911059776,4.055301386543463,21305.44483985765,False,False,False,0.0,0,0,0,0,0
0x13375c2d4dfbcec985d0fe6c628e39370bfd7875,usdt,2032,2.1947283315102566,0.00032089699757334385,0.0068897637795275,4.784202127163341e-06,0.0002870521276298,0.0068892510631152,12541276.142857144,False,False,False,0.0,0,0,0,0,0
0x0de16e8eb0fb3d4af29219a20a267884b2eb9c2c,usdt,310,2.354708968883066,2.4352383425235433,0.1967741935483871,0.000136549331244,0.0081929598746432,0.1966310369914377,439401.6393442623,False,False,False,0.0,0,0,0,0,0
0x7c588ff9f659c6fed3a77f1d32503a35911d71ce,usdt,1179,2.5280571235977094,0.009901152270820435,0.0330788804071246,2.296551992170524e-05,0.0013779311953023,0.0330703486872555,2612612.3076923075,False,False,False,0.0,0,0,0,0,0
0xb25386206c84988b1bb18967d15518b045ffe9a4,usdt,650,2.0075526145737403,0.0,0.0307692307692307,2.135817944587058e-05,0.0012814907667522,0.0307557784020536,2809228.2,False,False,False,0.0,0,0,0,0,0
0x231d3839825cbfa5887d5539fb297539627d74c8,usdt,450,1.928661183354738,0.0007544304766236239,0.2,0.0001388843022776,0.0083330581366603,0.1999933952798472,432014.26666666666,False,False,False,0.0,0,0,0,0,0
0xc5ad0502fe45ee9e0a7cdccfa0b538d43aec6226,usdt,128,2.1674562494718823,0.0005496976939707488,5.515625,0.0038035637129246,0.2282138227754809,5.4771317466115415,15774.679886685552,False,False,False,0.0,0,0,0,0,0
