wallet_age_days,avg_tx,recent_tx,tx_frequency,tx_per_min,tx_per_hour,tx_per_day,avg_time_between_tx_sec,wallet,token,source
1172,23385.12203179487,0.0,0.033276450511945395,2.3098444266474552e-05,0.001385906655988473,0.03326175974372335,2597577.5384615385,0xe66e39343d48af67fb1679697fca58b08b638459,usdt,normal
91,40.89266503846154,0.000122,0.5714285714285714,0.0003947761998539328,0.02368657199123597,0.5684777277896632,151984.84615384616,0xe3e6fc00e1c3012eeb0a5fe2632e5d50c254d0bd,usdt,normal
371,1178948.5335211877,0.0,0.2587601078167116,0.00017924252110580686,0.010754551266348411,0.2581092303923619,334742.0,0x856a5e5f606e5f0c8eeecf8ab8031723248e5686,usdt,normal
1704,4270.082352,0.0,0.01056338028169014,7.3347889720089505e-06,0.0004400873383205371,0.01056209611969289,8180194.444444444,0x3a14fae1defc55fdce1fb7b028ca65238f47f2a1,usdt,normal
34,14702.072,0.0,0.5882352941176471,0.0003985175148447774,0.023911050890686646,0.5738652213764794,150558.0,0x0954d2702f34874258c4caff734955292f291944,usdt,normal
1358,6461.23502153269,760.5,0.687039764359352,0.0004768477796091678,0.028610866776550066,0.6866608026372016,125826.31725616292,0x208b82b04449cd51803fae4b1561450ba13d9510,usdt,normal
73,731.7488914040405,526.18958,2.712328767123288,0.0018636346523097775,0.11181807913858664,2.6836338993260798,32195.151515151516,0xe06bc5ab00d1726dd73b707477b3f3552d896a96,usdt,normal
4,0.021,0.021,2.0,0.0013145786775338503,0.07887472065203102,1.8929932956487447,45642.0,0x824bfda476672482b94030d92b2de33d310fb0da,usdt,normal
0,3334.253547666667,0.0,6.0,0.046583850931677016,2.7950310559006213,67.08074534161491,1288.0,0x1184fd5ed25d8994098882a2c6fc766005e09824,usdt,normal
85,17464.514657666667,17093.543973,0.07058823529411765,4.875329694170568e-05,0.002925197816502341,0.07020474759605619,1230686.0,0x0c69f72986f8f4495615015bb838bb2c9299192b,usdt,normal
1,13.16285714285714,10.0,7.0,0.003935237238587812,0.2361142343152687,5.66674162356645,15246.857142857143,0x80b83dfe16ca7589fe7934ca303a61bd23a70a02,usdt,normal
819,997.5254851818182,150.0,0.013431013431013432,9.325624263646589e-06,0.0005595374558187953,0.013428898939651088,6433885.636363637,0x9f37c7c51f10d009edd7f896bb0b40f8d609cdbb,usdt,normal
795,5595.296086632352,0.0001,0.08553459119496855,5.9389517680259415e-05,0.003563371060815565,0.08552090545957355,1010279.2941176471,0x525b6642263033584c2b03d7b9e215486eab2486,usdt,normal
22,3140.8384131724133,600.0,1.3181818181818181,0.000887143154313963,0.05322858925883778,1.2774861422121069,67632.8275862069,0x2a670d589d907b5b71ee581526b2400ab6d3346d,usdt,normal
26,1151.6525525714285,2410.785187,0.2692307692307692,0.0001817492587226662,0.010904955523359973,0.26171893256063933,330125.14285714284,0xd1bd678afedae2722adf235385e8c6cf4ad45a47,usdt,normal
49,4001.5175,9998.82,0.16326530612244897,0.0001112523397757709,0.006675140386546255,0.16020336927711012,539314.5,0x5d004df52f72e1c009a87d789c093f1a1e9c2196,usdt,normal
576,1012.69218412,1917.66,0.08680555555555555,6.027697026729943e-05,0.003616618216037966,0.08679883718491119,995405.04,0x414b5797c79a45dea1352b055320671ddbb18335,usdt,normal
727,2831.62,3534.28,0.10178817056396149,7.063120242177213e-05,0.004237872145306327,0.10170893148735186,849482.9189189189,0x33581ffb21dae5ffa29128bd1a687da2f01f765e,usdt,normal
30,162.37005809090908,0.000235,0.36666666666666664,0.0002514101825695035,0.015084610954170208,0.362030662900085,238653.81818181818,0x3bfc27ed115139734b791c6258b484131d2fea45,usdt,normal
329,4282.258661227273,4205.063409,0.1337386018237082,9.283613114707057e-05,0.005570167868824235,0.13368402885178163,646300.0909090909,0xb0bf6e62e6032f33590409e11a9defc7772f6c12,usdt,normal
62,1737.6455179310344,1309.908829,0.46774193548387094,0.00032089159175507784,0.01925349550530467,0.4620838921273121,186979.0344827586,0x9d80bdbfa553f13f1f0cbea2d18f65ea6ee08eef,usdt,normal
291,513.728815654321,1348.052514,0.27835051546391754,0.0001932813493997063,0.011596880963982379,0.27832514313557705,310428.2962962963,0x8266c6e415274d5ce60278806fc14e36aded908f,usdt,normal
1569,11764.257253058824,1456.708425,0.010834926704907584,7.5216687108153324e-06,0.00045130012264891996,0.010831202943574078,7976953.294117647,0xa0aafe9a0f843ce1050036cd58b7297b47915fdd,usdt,normal
140,10892.427198333333,422.0,0.08571428571428572,5.933636234474888e-05,0.003560181740684933,0.08544436177643838,1011184.3333333334,0x225f7d35a72138de376c62ee508e0f842868cb2a,usdt,normal
249,33375.76764216666,0.001,2.0481927710843375,0.0014199333021133618,0.08519599812680172,2.044703955043241,42255.50588235294,0x0dda9bbf8e76688fbe66eb1500ae0d2100169338,usdt,normal
177,530.3134390000001,0.000114,0.13559322033898305,9.412982856604972e-05,0.005647789713962984,0.13554695313511161,637417.5,0x00348851d6ec7b2b7a8faf60e73d6664c737f8b2,usdt,normal
1017,2617.5052728235296,3780.0,0.01671583087512291,1.1602731747162552e-05,0.0006961639048297531,0.016707933715914076,5171196.0,0xd8309d7723b8413f4279661b71166c89553a150b,usdt,normal
5,0.0010000000000000002,0.001,2.0,0.001368438338168482,0.08210630029010893,1.9705512069626143,43845.6,0x548a9c176ac8d20a9434e0cb4c1d8bd5b5e83751,usdt,normal
342,2430.4644603663364,2500.0,0.2953216374269006,0.00020485095166450525,0.012291057099870314,0.2949853703968876,292895.88118811883,0xafc3d597b47588951693de46efe1623766ab5d93,usdt,normal
232,4847.19896022745,1219.84,1.0991379310344827,0.000762370128006429,0.04574220768038574,1.097812984329258,78701.92941176471,0x42e047b66c5d8e3410626c0ef9fc070ea3d6e2ad,usdt,normal
377,7317.566161147827,0.0,0.3050397877984085,0.00021173887698855025,0.012704332619313015,0.3049039828635124,283367.8956521739,0xea186d012735101570ed2bc4d217665fa8683dfc,usdt,normal
300,971.1061532634731,0.0,2.2266666666666666,0.001545874043663999,0.09275244261983996,2.2260586228761587,38812.99401197605,0xb8166940df134a6fb906c451cf1e619aeaafa379,usdt,normal
244,650.838673652174,1056.102883,0.0942622950819672,6.52761151289033e-05,0.003916566907734198,0.09399760578562075,919172.3478260869,0x9bed4eeccd63a1d3b2b1ec203e9d18f2ec16f038,usdt,normal
175,699.3613879677421,0.0,0.17714285714285713,0.00012277762595598225,0.0073666575573589355,0.17679978137661442,488688.3870967742,0x5522e15fcf766f4fe654fdf69bb1a741b235cc15,usdt,normal
4,0.01,0.02966,1.5,0.000985966411410918,0.05915798468465508,1.4197916324317217,60854.0,0x710fa06f7529d0c77c010a657e6070e20e3189f2,usdt,normal
7,0.0010000000000000002,0.001,3.142857142857143,0.00202295130204502,0.1213770781227012,2.9130498749448286,29659.636363636364,0xd7bd7a4d7e14a5c0d2e27cc94eb6cefb7ef59d49,usdt,normal
316,725.1555537925312,0.09836,0.7626582278481012,0.000529093791863723,0.03174562751182338,0.7618950602837612,113401.4439834025,0x45050578fa88bfc2d92d591e9bdba2a6c165bf3e,usdt,normal
0,0.001,0.001,8.0,0.013554727211114875,0.8132836326668926,19.51880718400542,4426.5,0x2b94e817d996808d60eff281225bc37485d9e898,usdt,normal
63,376.1839465,0.0005,0.38095238095238093,0.00026139975210590175,0.015683985126354105,0.3764156430324985,229533.5,0x2c0d2d4f6c960f2e0fdf91fc6d689ff2a8667791,usdt,normal
25,57.470745677419366,0.001,4.96,0.003361617914170304,0.20169707485021823,4.840729796405237,17848.548387096773,0x9cdd4226232dda85ebd38c64f52f2c42c35f0f8d,usdt,normal
1316,4767.890783821428,372.796945,0.0425531914893617,2.9531408529445982e-05,0.001771884511766759,0.04252522828240222,2031735.125,0x621188985e08bb357a556b657ba8008fc743ceee,usdt,normal
1106,2592.9496021904756,2658.76715,0.056962025316455694,3.955552358092597e-05,0.002373331414855558,0.0569599539565334,1516855.1587301588,0x1ca20d63ff66314b82bfc3c4af942e919fdf2fd0,usdt,normal
1,36.978765,0.072226,7.0,0.0026495079485238456,0.15897047691143074,3.8152914458743377,22645.714285714286,0x93859efca63661f7ead6f18ff37647aedcec2435,usdt,normal
92,1147.18690125,107.471909,0.08695652173913043,6.0357952839313546e-05,0.0036214771703588127,0.08691545208861151,994069.5,0xe93d59cc0bcecfd4ac204827ef67c5266079e2b5,usdt,normal
288,612.1073906666669,51.32,0.10416666666666667,7.21432013689894e-05,0.004328592082139363,0.10388620997134473,831679.2,0xcdd315e93accfb0deb42d85dcb7989323fce654b,usdt,normal
1855,80525.17117159472,200057.31,0.12237196765498652,8.495514811044344e-05,0.005097308886626606,0.12233541327903856,706255.0220264317,0x1effd55a8646f7dc67c7578c20ce575cefeb1120,usdt,normal
609,1778.6651122500002,1845.970285,0.013136288998357963,9.120777564528931e-06,0.0005472466538717359,0.013133919692921662,6578386.5,0xa1b61bc65952fa407dbf30cd685c1f1416774162,usdt,normal
0,25.2587765,14.3,8.0,0.06269592476489029,3.7617554858934175,90.28213166144201,957.0,0x75b27b2adbf31abbe6d2fca22364ca9091ea1b86,usdt,normal
241,12209.71577529134,1590.771069,0.5269709543568465,0.000365301742115379,0.021918104526922735,0.5260345086461458,164247.77952755906,0xdebcdaeb37e82ad9ee8ecf09c412ea5129ed131b,usdt,normal
835,105.22239266666666,8.0,0.010778443113772455,7.476999503361078e-06,0.0004486199702016646,0.01076687928483995,8024609.333333333,0x713b6ddf3f73fc8dd6500f421cd79d45e4e8294c,usdt,normal
569,292.74146578095235,70.090001,0.36906854130052724,0.00025595803263343033,0.015357481958005818,0.3685795669921396,234413.42857142858,0x300b844afc191bb7d3e4c60fbbf482acddb0a3ed,usdt,normal
409,511297.5614540372,100007.025239,0.13202933985330073,9.166746168384978e-05,0.005500047701030988,0.13200114482474368,654539.7777777778,0x3fac1d656d98880420e51bb2eeec6ed36c228bb8,usdt,normal
873,15516.719430562502,2.1e-05,0.018327605956471937,1.2725275148285245e-05,0.0007635165088971148,0.018324396213530752,4715025.75,0x8bfea8a49e5dfe3e3af03b0040c6d6b222ee2c5d,usdt,normal
409,31713.593722181813,6161.398878,0.10757946210268948,7.459953612652082e-05,0.004475972167591249,0.10742333202218997,804294.5454545454,0xf80642eb48d9e4ab64053690aa4f6e96254451ce,usdt,normal
1048,15027.710197293332,10000.0,0.0715648854961832,4.9683226373075455e-05,0.0029809935823845272,0.07154384597722864,1207651.04,0xa2f72d2eddf79e4cf526f75070f3610b2f2da1b4,usdt,normal
10,65038.7092868,0.0,1.5,0.0009778612219353828,0.058671673316122976,1.4081201595869515,61358.4,0x5dd6fffa830bbc12b5a4e0a085da31c70aac1ace,usdt,normal
1041,17581.44730542222,18410.190661,0.25936599423631124,0.00018003315810698645,0.010801989486419188,0.2592477476740605,333271.94074074074,0x0f3a1e840f030617b7496194dc96bf9be1e54d59,usdt,normal
1299,11112.999048707317,122073.6619,0.06312548113933796,4.381138458062594e-05,0.0026286830748375564,0.06308839379610134,1369507.0487804879,0x18772056026d50300ad9a23e153d20409abfd827,usdt,normal
777,6573.615089538462,45.332298,0.03346203346203346,2.323390176563356e-05,0.0013940341059380135,0.033456818542512326,2582433.230769231,0x7f2279bcf021bb8608445d5b09094062c2512969,usdt,normal
218,1261.6877551020407,1000.0,0.22477064220183487,0.00015591162801649228,0.009354697680989536,0.22451274434374888,384833.387755102,0x23c8de9edd907ee87947c98ee7500e76dc26dbcd,usdt,normal
469,793.5531431428569,332.172038,0.04477611940298507,3.1030395306549274e-05,0.0018618237183929563,0.04468376924143096,1933588.0,0xae21300a01ab696b05ddbdaba888e7c79e5c3efa,usdt,normal
120,10958.190443666668,1337.528292,0.1,6.889717441204873e-05,0.004133830464722925,0.09921193115335018,870863.0,0xe252f00d55bf966d04f9ea2c9533f75ffacb28d8,usdt,normal
613,14714.598189276317,200.0,0.49592169657422513,0.00034402831353020356,0.020641698811812215,0.4954007714834931,174404.25,0x3b91c1d9f041c01e87496348e82057cd6fa9be5f,usdt,normal
229,536.3506764210526,500.0,0.24890829694323144,0.0001722999688046372,0.010337998128278233,0.2481119550786776,348229.8947368421,0x320ef3b9709e653088fdf95e1c284e158b2fe513,usdt,normal
865,3468.9450848,0.0,0.05202312138728324,3.6099472819343155e-05,0.0021659683691605896,0.051983240859854146,1662074.1333333333,0x35ef1f6b719f4395195c589c37fb2204b6b305ef,usdt,normal
197,532.2245081333334,128.301,0.15228426395939088,0.00010574170403460996,0.0063445022420765985,0.15226805380983835,567420.4,0x2b577de5e0c81c90961f3bf42f6fd255ef374f00,usdt,normal
9,0.0010000000000000002,0.001,2.4444444444444446,0.0015444882829502534,0.0926692969770152,2.224063127448365,38847.818181818184,0xa6078b8834f468853b0d67b7fe3eb56de943720e,usdt,normal
126,3364.5584520544217,0.0,1.1666666666666667,0.0008068322776820313,0.04840993666092187,1.161838479862125,74364.89795918367,0x039e241f9078f3ebadf0a95fbdcb7148c0ebc63f,usdt,normal
115,63.64949609890111,20.0,0.7913043478260869,0.0005463804993797681,0.032782829962786086,0.786787919106866,109813.58241758242,0xe662f1fbd126a69ea1c36e8e0bb3d71ec9857fb5,usdt,normal
22,5375.291272703842,4421.750711,36.68181818181818,0.0246098109893327,1.476588659359962,35.43812782463908,2438.0520446096652,0xef7960eb0b732f70007f7c05daf6bb597aa742d6,usdt,normal
184,2074.966332153846,8027.889877,0.07065217391304347,4.8835535440323734e-05,0.0029301321264194238,0.07032317103406616,1228613.5384615385,0x35f98acc67093e782986f134e3087e17ae4e614b,usdt,normal
699,1823.6105366086954,1763.187421,0.032904148783977114,2.2841593548739493e-05,0.0013704956129243695,0.03289189471018487,2626786.9565217393,0x5f76f7461fcb6a1048aae116b577a58d580faeb4,usdt,normal
245,225.86686353684206,36.56,0.7755102040816326,0.0005371370932175982,0.032228225593055895,0.7734774142333414,111703.32631578947,0xa39edffec29d733106cd8e747abca340802ae316,usdt,normal
277,667.3142245585586,0.0,0.4007220216606498,0.0002781105918043064,0.01668663550825838,0.4004792521982012,215741.51351351352,0xe075a43ba1b696faa9e36f64f69a1fd55983cf26,usdt,normal
119,81.66405583299799,0.000141,4.176470588235294,0.0028851534762326047,0.17310920857395629,4.154621005774951,20796.120724346078,0xdf91a85b02717695cbc5d4077b18c0bd5772a2f8,usdt,normal
43,7070.642882923077,2000.778739,0.3023255813953488,0.00020831241306962762,0.012498744784177658,0.29996987482026377,288028.92307692306,0x60a1a66a5b180022418e6dcac54703f7e415015b,usdt,normal
50,29.120341287769783,42.76,5.56,0.0038067799023930675,0.22840679414358406,5.481763059446018,15761.352517985611,0xfbfc81596a13f2d54a6727032a75ecb08e8dd543,usdt,normal
115,122.58565984168864,50.72,3.2956521739130435,0.0022700238262659124,0.13620142957595474,3.268834309822914,26431.440633245384,0xc39c656711329c00e2c6ab1719b70735cba4a6e0,usdt,normal
158,920.7714463773584,1399.5,0.33544303797468356,0.0002315976039698451,0.013895856238190707,0.33350054971657694,259070.03773584907,0x1212fe1c8a7b666323b3f5bdc3279c1c2ff57221,usdt,normal
2,0.001,0.001,9.0,0.004426955238563699,0.26561731431382196,6.374815543531726,13553.333333333334,0x824ad07683ab1ae2adc2ab391a9664beeffe0ff8,usdt,normal
7,0.002865,0.001,1.1428571428571428,0.0007818302646495446,0.04690981587897268,1.1258355810953442,76743.0,0x67406712ea0167ef4bb57d2de889d13c1a79a5cd,usdt,normal
461,1933.1650347999998,0.0,0.010845986984815618,7.517044899309184e-06,0.00045102269395855103,0.010824544655005224,7981860.0,0xe01c99bba33c53ab3e5acc7dad804ef648b436ed,usdt,normal
460,42794.04650942328,26751.247434,0.4108695652173913,0.0002852314404127374,0.017113886424764246,0.4107332741943419,210355.49206349207,0x15a24d5d19caef1a33f0740b3c21c941655a20ae,usdt,normal
36,709.0479570505051,0.0,2.75,0.0018656927373669986,0.11194156424201993,2.686597541808478,32159.636363636364,0xf40730ba72e52b6274cc2c180259ad58fb01721c,usdt,normal
1123,538.4877528414635,123.589858,0.0730186999109528,5.066609854729174e-05,0.003039965912837504,0.0729591819081001,1184223.8048780488,0xb7e163c290f1301adc7d37b42ed6d7067093516a,usdt,normal
1123,1523.0610525090908,0.0,0.09795191451469279,6.798499880099184e-05,0.00407909992805951,0.09789839827342825,882547.6363636364,0x34723336c0ff5bdfaf0b661807dc0b820704d34a,usdt,normal
144,558.0809271428571,588.65404,0.04861111111111111,3.3696030992646563e-05,0.002021761859558794,0.04852228462941105,1780625.142857143,0x0ca00239459a56b63b2fb20a4bcefe3f02edc713,usdt,normal
154,1307.9524999999999,989.5,0.2077922077922078,0.00014426371406931873,0.008655822844159123,0.20773974825981895,415905.0,0x115b9dbc0c3dedc436040745e5f68e42c9dbaec6,usdt,normal
136,661.9491513392404,0.0005,2.9044117647058822,0.002010892418782855,0.12065354512697131,2.8956850830473115,29837.498734177214,0xc9c79315d51222f1d8e6683c8b6caf079ba99ae3,usdt,normal
762,23703.18880435574,0.0,1.269028871391076,0.0008812289307002298,0.05287373584201379,1.268969660208331,68086.734229576,0x7cd461119b41a3536748fc13586bb470108eab6e,usdt,normal
457,3943.4803536,5664.910398,0.010940919037199124,7.5829912898728845e-06,0.00045497947739237313,0.010919507457416953,7912444.8,0x621d5286cd6497adcf1fb1b6a3ecf38ba1e023a2,usdt,normal
167,35018.57094354546,0.0,0.2634730538922156,0.00018248932022728214,0.01094935921363693,0.2627846211272863,328786.36363636365,0x5d690f75a535bb1120d6996c75cba026247a0e6f,usdt,normal
0,0.001,0.001,18.0,4.285714285714286,257.1428571428571,6171.428571428572,14.0,0xbd357ed3ccb1a230c60c88598388e43a434face0,usdt,normal
197,53566.59580342858,86453.328389,0.03553299492385787,2.4675224112723005e-05,0.0014805134467633801,0.035532322722321125,2431588.8571428573,0xb5145596f3c78aafe5f6c736ce199a780ae65bb4,usdt,normal
43,0.0010000000000000002,0.001,0.6976744186046512,0.0004764793890898926,0.028588763345393557,0.6861303202894454,125923.6,0xd030c4f49cc33642b669926b5d6970105bd0070b,usdt,normal
734,802.0155628125,270.530162,0.021798365122615803,1.5133584147267935e-05,0.0009080150488360761,0.021792361172065827,3964692.0,0x47a45e22a99c08829fda51621f3bbe5407919865,usdt,normal
37,0.001,0.001,3.891891891891892,0.002669890312006348,0.1601934187203809,3.8446420492891415,22472.833333333332,0x2cc5f4fcbf27778fea749047694aad71075cf6c9,usdt,normal
5,163.00741836363636,140.852535,2.2,0.001465494271249667,0.08792965627498002,2.11031175059952,40941.818181818184,0x731a1f09b8c9773315fda78b180da7ea6d6098da,usdt,normal
1017,293.55362468292685,45.5003,0.04031465093411996,2.7977812502868154e-05,0.001678668750172089,0.04028805000413014,2144556.512195122,0x00a02d774ce6047a473eb4b65d35b31a03a8fbb9,usdt,normal
14,7587.6253265652185,0.0001,1.6428571428571428,0.0011095245446125347,0.06657147267675208,1.59771534424205,54077.217391304344,0x9e7241d31ab4a3702bfcf439881f5cadca8ce9d2,usdt,normal
600,4412.6812118,0.002683,0.125,8.6662582355452e-05,0.005199754941327121,0.12479411859185088,692340.32,0x9dfc840576e285ee2d08358098d26cb02c0782cc,usdt,normal
1157,1399.2835294117644,3950.0,0.029386343993085567,2.0391524466770633e-05,0.0012234914680062379,0.02936379523214971,2942398.9411764704,0x59bf233bcdce5e0d008a00f9c65b0201e721441b,usdt,normal
1282,4302.048963425532,1978.667713,0.07332293291731669,5.088686237272735e-05,0.0030532117423636416,0.07327708181672739,1179086.255319149,0x804388a4c3f5c3f5faddde0822cfdcd521505318,usdt,normal
737,1277.9105536363638,561.06198,0.014925373134328358,1.0359434713900667e-05,0.0006215660828340399,0.01491758598801696,5791821.818181818,0x660f97dfbd990669d7de9e8c4f85025f8dbc8865,usdt,normal
202,821.642735620098,0.0002,2.01980198019802,0.0013983118811270393,0.08389871286762235,2.013569108822937,42908.882352941175,0xb3fe5925bcc6b351219892a3b72439ed9217ba32,usdt,normal
557,6284.893907916667,0.0002,0.08617594254937164,5.975091337984776e-05,0.0035850548027908657,0.08604131526698076,1004168.75,0xfffdf5a66f3594c9382bed2196885610506ee789,usdt,normal
1262,7199.167038562499,0.0,0.07606973058637084,5.282460741893548e-05,0.003169476445136129,0.07606743468326709,1135834.28125,0x13647cdb2c213e3bbe793534d0663f1d30c49395,usdt,normal
2297,32869.90375183505,0.01,0.04222899434044406,2.9314824752174762e-05,0.0017588894851304857,0.042213347643131664,2046745.9896907217,0x10b26700b0a2d3f5ef12fa250aba818ee3b43bf4,usdt,normal
79,1936.0078491282054,0.0,0.4936708860759494,0.00033875103362494873,0.020325062017496925,0.4878014884199262,177121.23076923078,0xa0671bd8e2c45804e238b900f7831e3116ab68ac,usdt,normal
290,89984.0494885,35502.59669,0.027586206896551724,1.9117059490377427e-05,0.0011470235694226456,0.027528565666143496,3138558.0,0x089563d1f7e3d20791d3f4224bae908952332c21,usdt,normal
52,653971.8346269999,8459.549567,0.5,0.0003458845065026287,0.020753070390157724,0.4980736893637854,173468.3076923077,0x464c71f6c2f760dda6093dcb91c24c39e5d6e18c,usdt,normal
2078,614.3595820000002,98.84836,0.022617901828681425,1.5700132108817303e-05,0.0009420079265290382,0.022608190236696916,3821623.8936170214,0x614152e2e05e97b37c48825699915d8418f0fece,usdt,normal
49,40778.0988412,1948.247103,0.10204081632653061,7.002212699212951e-05,0.0042013276195277715,0.10083186286866651,856872.0,0xad1f24048665a4a3fc663ffeb10610d328383f11,usdt,normal
4,0.0010000000000000002,0.001,2.5,0.0015984143729420414,0.09590486237652249,2.3017166970365395,37537.2,0x56c49969228f427a30f2bc6bdbd863643074ff8c,usdt,normal
339,602.6033032592593,628.408462,0.07964601769911504,5.530805768753324e-05,0.003318483461251994,0.07964360307004786,1084832.888888889,0x4a1fb129bb758f660a5a183a97e939f98859b06f,usdt,normal
2,0.001,0.001,3.0,0.0017747278750591575,0.10648367250354947,2.555608140085187,33808.0,0x0b4d0f56b611a6ecd70d918d0842741ab1e5a6fc,usdt,normal
624,10076.415982919403,3346.7668,0.5368589743589743,0.00037246606333835437,0.022347963800301265,0.5363511312072303,161088.50149253733,0x340315b2b61da0592653c49711941bb26e1902c9,usdt,normal
374,1988.8805148693182,0.00072,1.8823529411764706,0.0013052835802741984,0.07831701481645191,1.879608355594846,45967.02272727273,0x0644e7d66c390b4cae5dd6396d1077caa951540f,usdt,normal
125,2091880.2300848078,2295462.216365,0.416,0.0002881093929202657,0.017286563575215942,0.41487752580518267,208254.23076923078,0x855e847b51e3771686e67833173eb777df8f6623,usdt,normal
0,22.13513105263158,72.152745,19.0,0.0465230166503428,2.7913809990205682,66.99314397649364,1289.6842105263158,0x066e404145f9c47f0363c7e6c4d2a491a3802f42,usdt,normal
94,10.1905846,18.025,1.1702127659574468,0.0008117661818208653,0.048705970909251925,1.168943301822046,73912.90909090909,0x430ce685423de1f304c460c4d4da00dd5e890c29,usdt,normal
6,2953.846609230769,0.0001,2.1666666666666665,0.001488776912505726,0.08932661475034356,2.1438387540082453,40301.53846153846,0x2cdede0e3dcaffa1cb236e949e56b483df3ee768,usdt,normal
1248,1801.4636274385964,400.0,0.04567307692307692,3.171169492444494e-05,0.0019027016954666963,0.04566484069120071,1892046.4561403508,0x23b0f86d0703e25da58fd561e882599a714ba1f6,usdt,normal
1091,4805.490040000001,0.000682,0.02933088909257562,2.0353737785849165e-05,0.00122122426715095,0.0293093824116228,2947861.5,0xaa0a4dcd8f432a9e8371aabfcaf8a0cbdcb4d0b3,usdt,normal
19,0.0010000000000000002,0.001,1.0526315789473684,0.0007289214149822508,0.043735284898935044,1.0496468375744412,82313.4,0x2ec2ec1087049735a867a631ad8bf796d08b3a78,usdt,normal
644,1510.4968580445684,0.00015,1.1149068322981366,0.0007738349795828274,0.04643009877496965,1.1143223705992715,77535.91086350975,0x659ec7dd9fc98aaba6a7f27a847d1be58fb3a8b7,usdt,normal
469,26062.95658002632,19007.138564,0.16204690831556504,0.00011250768679162718,0.006750461207497631,0.16201106897994313,533296.8947368421,0xe26d67b169420e2ab7697ba95d35a8a9a27e6158,usdt,normal
1774,3069.4300655,15998.45043,0.013528748590755355,9.390004811986216e-06,0.000563400288719173,0.013521606929260152,6389773.083333333,0x3b4e5e2e0b1ed5cf1297624e52ec3fb81eae2915,usdt,normal
39,0.0010000000000000002,0.001,2.1538461538461537,0.001479456687144226,0.08876740122865356,2.130417629487685,40555.42857142857,0x6613c07f3d8df5a765826a4d182a0c291a9dc751,usdt,normal
4,0.0010000000000000002,0.001,2.5,0.0014256793362037012,0.08554076017222206,2.0529782441333295,42085.2,0x26fc69c6cdb8c9d41793699df6260ef8727355b6,usdt,normal
1056,24507.941128487808,0.0,0.038825757575757576,2.6937237419423165e-05,0.00161623424516539,0.03878962188396936,2227399.9024390243,0x9a15342876e19052c3fabcef9bad8507b9623c12,usdt,normal
644,6.7964375,0.0,0.012422360248447204,8.617378278993223e-06,0.0005170426967395933,0.01240902472175024,6962674.5,0xf5f7ef6609a01180dd44d4c7a2d85e4c2a1dc08a,usdt,normal
130,858.31731475,200.0,0.06153846153846154,4.263106120434879e-05,0.0025578636722609275,0.061388728134262265,1407424.5,0x2ec191ac75aac6b62536e0462440e0fb12db65fc,usdt,normal
144,56.042544521126764,25.0,0.9861111111111112,0.0006806392640659856,0.04083835584395913,0.9801205402550192,88152.42253521127,0xe4dccead6ea297ec5e62da9d4db76be755c19bc4,usdt,normal
82,96.57642564285713,0.001,0.34146341463414637,0.00023700292867904726,0.014220175720742835,0.34128421729782804,253161.42857142858,0x6f41e1bfb47d5d5e230fc0621a1607f561fd0eca,usdt,normal
19,0.001,0.001,1.7894736842105263,0.0011813513269355053,0.07088107961613031,1.7011459107871274,50789.294117647056,0x2088588753ad63f61fc9b009334ce1a2c0a5bf66,usdt,normal
693,5251.804182473685,511.94,0.10966810966810966,7.615467013504427e-05,0.004569280208102657,0.10966272499446376,787870.2631578947,0x7f0c78d9304cbb96ef1d197e9c1eaa5ca84bb7e2,usdt,normal
58,79448.20219074999,0.0,0.13793103448275862,9.537470436325363e-05,0.005722482261795218,0.13733957428308524,629097.625,0x389135c984febdbb310adaf23a690dc28c8fa62b,usdt,normal
39,0.0010000000000000005,0.001,3.282051282051282,0.0022508264753464164,0.13504958852078497,3.2411901244988393,26656.875,0x1e4ab6435792be5e8d8b00baaa9a60047afa727d,usdt,normal
49,5.5876798,5.067743,0.20408163265306123,0.0001410799387148746,0.008464796322892479,0.20315511174941947,425290.8,0xbd8f39bd0b36778b2fe2364642f73a6f7308361b,usdt,normal
723,4289.574163272728,350.662204,0.015214384508990318,1.0556343113843874e-05,0.0006333805868306325,0.01520113408393518,5683786.454545454,0x524f171bbb9f0c8eb71e9ce1a429947ee183f296,usdt,normal
940,4614.092497790698,0.0,0.22872340425531915,0.0001587494032129993,0.009524964192779959,0.22859914062671902,377954.176744186,0x53d13c26dc785bd4f1ee91e7321b828b1573e2a2,usdt,normal
1,1716.0269943333333,4802.441967,12.0,0.004561350159647255,0.27368100957883534,6.568344229892048,13154.0,0x3b56878bea46bf9ec775094f57d60eaf5920652f,usdt,normal
162,1708.0240507499998,160.0,0.09876543209876543,6.82497188964703e-05,0.004094983133788218,0.09827959521091723,879124.5,0xac89e080b7aff490a6756fa320ebd55417415de8,usdt,normal
1596,1030.3447905555556,0.0,0.011278195488721804,7.830249869146012e-06,0.00046981499214876076,0.011275559811570258,7662590.722222222,0x01cdf491cf7df10e0f3ba199b29513ab3db50663,usdt,normal
387,2901.2059952666664,2002.088484,0.15503875968992248,0.0001074716051063342,0.0064482963063800525,0.15475911135312123,558287.0,0xa0afb3094daf125afc4a75fd3ee5d46a30c3e62d,usdt,normal
42,265.64758489240506,0.728254,3.761904761904762,0.0025848417029853284,0.1550905021791197,3.7221720522988733,23212.25316455696,0x2d9137829dfb3382844089c8f67048da8621f998,usdt,normal
