wallet,token,wallet_age_days,avg_tx,recent_tx,tx_frequency,tx_per_min,tx_per_hour,tx_per_day,avg_time_between_tx_sec,label,is_high_freq,is_low_value,is_new_wallet,risk_score_rule
0x5418226af9c8d5d287a78fbbbcd337b86ec07d61,usdt,223,8.008521116987232,8.564485987851844,5.591928251121076,0.0038775406131178,0.2326524367870704,5.583658482889692,15473.725741780272,0,False,False,False,0.0
0x5474001987f97da94cfd937672e3a8329048ad10,usdt,20,6.317184632147776,5.30264225571768,1.45,0.0009767401130324,0.0586044067819444,1.4065057627666668,61428.8275862069,0,False,False,False,0.0
0x55d03bb57f44d74fe6afdc0fe33d925916486f06,usdt,11,7.142189349704935,7.149470943958317,15.090909090909092,0.0097242074185158,0.5834524451109497,14.002858682662794,6170.168674698795,0,False,False,False,0.0
0x564d6e3a879c007183fad17bed9a70630f090651,usdt,173,5.573939164433242,6.479151489943675,1.1098265895953756,0.00076784581656,0.046070748993602,1.10569797584645,78140.6875,0,False,False,False,0.0
0x56718d5072a01c5bb38de657e4e872c87e69c9df,usdt,206,6.002579662804085,5.315481697972885,0.8252427184466019,0.0005719368743178,0.0343162124590728,0.8235890990177488,104906.68235294118,0,False,False,False,0.0
0x567f6367897ff7ce696843a2199948e51cc2e62c,usdt,1720,7.968294383257173,2.4375117118376384,0.025,1.7358118573711653e-05,0.0010414871144226,0.0249956907461447,3456595.8139534886,0,False,False,False,0.0
0x5741a883baf845f954ee5a6897a11eb27ec374a6,usdt,119,9.620055811430582,8.008409661157271,1.2016806722689075,0.0008277791091707,0.049666746550245,1.192001917205881,72483.1048951049,0,False,False,False,0.0
0x595c31c6108babc43caa81ab759a4aae91801a82,usdt,61,6.790626883917187,5.080798510684351,18.18032786885246,0.0125884540379537,0.7553072422772276,18.12737381465346,4766.272317403066,0,False,False,False,0.0
0x59a8ea321ec9e28eaa3fde95f944e0be3774b936,usdt,11,3.1867375342853106,4.012121629584416,1.3636363636363635,0.0008755647392568,0.0525338843554092,1.2608132245298218,68527.2,0,False,False,False,0.0
0x5aafc1f252d544f744d17a4e734afd6efc47ede4,usdt,16,2.2028015233623535,0.8897413966406186,45.5625,0.0304125087608049,1.8247505256483,43.79401261555919,1972.8724279835392,0,False,False,False,0.0
0x5b8d37738730401010dcb7badd88d1ccf29ba066,usdt,51,8.233482533663643,4.61512051684126,29.098039215686278,0.0200511818577338,1.2030709114640334,28.873701875136803,2992.342318059299,0,False,False,False,0.0
